"","x"
"2643",10.6214777688685
"2644",4.24593459825257
"2645",7.78867170098401
"2646",13.9148911789063
"2647",17.0359065757898
"2648",19.9119225685488
"2649",22.4590379092109
"2650",23.9594328074415
"2651",19.9793719109469
"2652",22.164240318008
"2653",17.86069713625
"2654",15.9663970721886
"2655",12.8109986958097
"2656",15.0495768840622
"2657",20.9647207480367
"2658",35.5105656064351
"2659",27.7790344878913
"2660",17.4445743933872
"2661",3.7296712356895
"2662",-0.261010181777582
"2663",2.87664169954852
"2664",-1.30332752218801
"2665",6.92842123479084
"2666",7.86420390880932
"2667",5.4910896351978
"2668",4.10557570295279
"2669",2.13072300135446
"2670",3.95410325971609
"2671",2.75965161140637
"2672",5.80461155469152
"2673",11.6949553536959
"2674",20.1077939350122
"2675",16.2480489889724
"2676",22.780218678766
"2677",18.1973917149212
"2678",16.4732816333384
"2679",11.6774692438993
"2680",10.4450753601943
"2681",10.49141022804
"2682",27.0463650465253
"2683",27.8418873544841
"2684",18.733457679151
"2685",13.1553213774352
"2686",3.60230031905467
"2687",8.54728604240849
"2688",2.36304488495406
"2689",7.14430716044922
"2690",9.72366822526436
"2691",10.1071394615431
"2692",9.42956884260302
"2693",11.465110863753
"2694",15.4549427201075
"2695",22.889676415066
"2696",22.0252284513016
"2697",20.0294840503996
"2698",16.8156895146695
"2699",18.2164456701186
"2700",21.3476455361288
"2701",17.5116371519346
"2702",17.2120691362533
"2703",16.3240812891847
"2704",15.601133035257
"2705",17.4208556764818
"2706",19.4591110205526
"2707",17.7419800682066
"2708",13.9298109389153
"2709",-0.693007536273999
"2710",-0.304452965342342
"2711",1.03098602879769
"2712",-4.29549110530776
"2713",-3.61356287010352
"2714",-0.978122193958258
"2715",-4.70174193129224
"2716",-3.91371861879283
"2717",-0.708024007343875
"2718",3.95206929709459
"2719",4.65363729972898
"2720",15.5665248608672
"2721",8.91171350976699
"2722",7.21590564825429
"2723",8.41637306594379
"2724",8.924136308652
"2725",6.56212206301934
"2726",9.43772035191746
"2727",7.269547765873
"2728",7.27481844856953
"2729",9.49747631100261
"2730",11.8750945712313
"2731",6.62731049376917
"2732",2.07781042310899
"2733",-5.25646623298544
"2734",-9.10704472401345
"2735",-8.22998714786468
"2736",-9.679830246787
"2737",-9.60176773458963
"2738",-5.92887249521266
"2739",-9.8354014525525
"2740",-5.41519499303046
"2741",-1.23592382090201
"2742",-1.86339671483762
"2743",3.00052378280391
"2744",7.92388221961038
"2745",2.3995520616163
"2746",3.94345619291964
"2747",3.1535442078605
"2748",8.06111587162126
"2749",5.6374000851238
"2750",5.57153743042892
"2751",0.823198776587815
"2752",1.80272618660019
"2753",2.15426256213316
"2754",7.61920298265072
"2755",5.68850010507784
"2756",-5.08071699400738
"2757",-12.4167698483762
"2758",-18.3309930947466
"2759",-15.2513788766333
"2760",-13.9099351737938
"2761",-11.6530144796447
"2762",-12.7441598372449
"2763",-14.2277265644344
"2764",-16.2974480896127
"2765",-14.8219741565873
"2766",-4.0878882157156
"2767",1.9964514580124
"2768",8.66950618340351
"2769",-6.36029995684805
"2770",-2.16439191511809
"2771",1.71875590536606
"2772",4.46132202835996
"2773",2.89758956445301
"2774",1.10841443479747
"2775",1.9145553030956
"2776",2.31787446449868
"2777",9.3327395483845
"2778",17.8076692560972
"2779",15.9252613539419
"2780",4.25285537202918
"2781",0.266052102650351
"2782",-12.8559071439856
"2783",-9.16205054844787
"2784",-9.41482176946124
"2785",-5.62203120498572
"2786",-4.33979390487585
"2787",-3.58558109323521
"2788",-5.763235015122
"2789",2.64039748212581
"2790",0.778900076231647
"2791",13.6379885332847
"2792",15.4025219673615
"2793",6.58125816508255
"2794",5.6908949616725
"2795",6.46151689823244
"2796",7.23997745503181
"2797",7.93972143562697
"2798",10.4134355065282
"2799",12.4402260056192
"2800",13.1077814922863
"2801",19.4673820811984
"2802",21.0296211287651
"2803",18.9521635347196
"2804",13.7634883508875
"2805",0.23032228931312
"2806",-4.81596213130468
"2807",0.63081710943823
"2808",-4.5011231827221
"2809",1.44051275808361
"2810",2.43267220997384
"2811",-0.325626750884652
"2812",0.038827384270844
"2813",8.29156198035161
"2814",4.01778276151252
"2815",2.08880066704199
"2816",5.95481373936838
"2817",5.70192719391305
"2818",2.2323190263662
"2819",-2.54774128777191
"2820",2.85714809060624
"2821",7.57363551111272
"2822",2.61936802910827
"2823",4.88400583822655
"2824",11.332623006597
"2825",14.5878063151617
"2826",22.253694265708
"2827",15.0322050683463
"2828",7.95777283661332
"2829",3.02289141304797
"2830",2.02222940184005
"2831",5.47989816943557
"2832",2.49994674442776
"2833",-9.58828736253825
"2834",-16.5224891722623
"2835",-16.655589036423
"2836",-20.1110890503253
"2837",-19.635928375351
"2838",-19.9925367396428
"2839",-26.2769777207651
"2840",-23.2720050876924
"2841",-17.5616490282926
"2842",-16.4187970091926
"2843",-10.9585296218398
"2844",-9.11635615924535
"2845",-19.3891824768923
"2846",-25.9932931572269
"2847",-21.6691063638763
"2848",-18.9114966669892
"2849",-5.13515607413766
"2850",11.4398060759593
"2851",10.0853377609191
"2852",-0.463082746552561
"2853",-8.8012084044963
"2854",-12.7442123997073
"2855",-7.37920585376321
"2856",-24.543428613617
"2857",-18.5421433580035
"2858",-16.3627578663935
"2859",-13.9992544050014
"2860",-7.26676525694669
"2861",-10.1611487274176
"2862",12.1187665397694
"2863",15.6535921149266
"2864",13.609237778185
"2865",7.98359171226227
"2866",5.54990131629923
"2867",9.39076662418003
"2868",11.4220812081788
"2869",10.0561917935505
"2870",15.6767469111583
"2871",16.7588852286645
"2872",17.5760636104066
"2873",21.7059144387091
"2874",27.074299186826
"2875",31.3372987462715
"2876",17.785263583276
"2877",11.6825805505629
"2878",6.73126768425487
"2879",6.51683833570191
"2880",3.17049647531792
"2881",-1.91744209492868
"2882",-0.991867634222837
"2883",-2.30535854864955
"2884",-2.04722778224838
"2885",2.95856344909274
"2886",2.19874621149661
"2887",13.3603975315708
"2888",21.8333698162679
"2889",14.5986401154505
"2890",15.9229100225756
"2891",21.703450878527
"2892",22.6612783275353
"2893",21.2393224950079
"2894",23.0749771577112
"2895",22.5768577073462
"2896",21.8821765523425
"2897",22.8048806968132
"2898",42.0625414469398
"2899",45.2347997220217
"2900",27.7953521940284
"2901",12.871131767992
"2902",6.48061088603524
"2903",11.1677269561234
"2904",7.51793875697368
"2905",0.12605528856583
"2906",1.09900434378512
"2907",3.92252919889989
"2908",-0.687207867101763
"2909",3.26212070436124
"2910",7.1247039318679
"2911",16.7186801689447
"2912",21.9420955549195
"2913",14.4678214575368
"2914",13.9017816756536
"2915",20.1519238595008
"2916",23.9795414931161
"2917",22.3958672949139
"2918",21.7300448435373
"2919",22.3417440811308
"2920",21.0313065934113
"2921",26.6128765862434
"2922",33.9478480305314
"2923",32.5371753107788
"2924",27.2879930617906
"2925",7.73197639099787
"2926",6.82778728552605
"2927",6.84743501214344
"2928",0.428913097185099
"2929",0.9258666443953
"2930",-1.87524469470471
"2931",-2.02877985935209
"2932",-6.14848222781261
"2933",-6.8329943615309
"2934",0.301100791904139
"2935",13.3654476305331
"2936",19.7585170128153
"2937",8.32872652632775
"2938",12.5646517653621
"2939",12.9778161214135
"2940",12.8303859468065
"2941",12.1866524858107
"2942",11.7574816683832
"2943",10.5036282630068
"2944",9.9169480698432
"2945",11.6518179855282
"2946",22.1667515168567
"2947",12.814356262061
"2948",5.72200125302755
"2949",2.06526855714004
"2950",1.75339029120472
"2951",-0.862661551377363
"2952",-8.4253390732182
"2953",2.68755059508364
"2954",0.609895346202275
"2955",1.75422143883371
"2956",2.47668330505137
"2957",2.9104356635129
"2958",5.03906196405059
"2959",29.2082781598209
"2960",23.882945456635
"2961",22.4718194919159
"2962",18.9215974366119
"2963",22.332363107347
"2964",21.8909668956903
"2965",18.6308546791796
"2966",14.7747161223916
"2967",12.5516551493381
"2968",12.5893555557789
"2969",14.7291015105151
"2970",23.8614843677385
"2971",20.0241720119814
"2972",9.43565523889614
"2973",1.44265276014853
"2974",2.37652974362016
"2975",4.62347021226914
"2976",-2.11830718519127
"2977",-2.75651140921966
"2978",0.0358083003905412
"2979",1.24766369299516
"2980",2.18224881711771
"2981",5.40510192819292
"2982",6.25143268414553
"2983",2.88255275363613
"2984",2.09866734985058
"2985",4.45587727024203
"2986",13.976359856767
"2987",14.7063837889564
"2988",15.8713460417278
"2989",13.2478985030349
"2990",11.0536897249247
"2991",11.348380426658
"2992",14.1070470336557
"2993",17.5922753726901
"2994",25.1282042732445
"2995",22.4267518509704
"2996",5.95235088768161
"2997",-8.43250311367849
"2998",-9.57314153604441
"2999",-6.0354518592064
"3000",-9.11538196594698
"3001",-8.67359595920571
"3002",-5.2077789259819
"3003",-4.27086109058607
"3004",-1.09634734495365
"3005",3.32882500011535
"3006",3.60223201676197
"3007",-0.922193214494062
"3008",4.1127878982974
"3009",7.46315348781014
"3010",13.9760122861686
"3011",15.5462911132102
"3012",23.3485041844879
"3013",15.755730256796
"3014",11.6416772028368
"3015",11.1259266402887
"3016",11.3135965161099
"3017",20.3199974706679
"3018",25.8850227412754
"3019",25.6506176868944
"3020",18.4622575618968
"3021",14.9541908704537
"3022",8.75124181888902
"3023",10.0763012358427
"3024",7.26213520670744
"3025",-0.0965251176731883
"3026",0.81291495267126
"3027",2.29646784271693
"3028",-2.92101474003629
"3029",3.66461958472489
"3030",8.03454472552658
"3031",16.1793744074428
"3032",14.9550285573766
"3033",6.2893887950903
"3034",4.09570245070401
"3035",6.44656784292659
"3036",5.98786824278223
"3037",6.1619574217962
"3038",5.98249150883146
"3039",5.91460667190995
"3040",7.14175614530564
"3041",9.97157847552409
"3042",16.7999316266135
"3043",14.5729033955582
"3044",8.20086447560624
"3045",-1.86181078250916
"3046",-11.0931106539029
"3047",-11.7775213410664
"3048",-16.003843676188
"3049",-6.01175997356429
"3050",-5.12615931983529
"3051",-5.84962094373029
"3052",-13.031459537489
"3053",-11.8256361689841
"3054",-0.545415405625109
"3055",9.89627593535909
"3056",15.5692822157485
"3057",1.19458782508133
"3058",5.81888909433651
"3059",11.0694646487773
"3060",9.17735308261936
"3061",5.26546751968781
"3062",7.88119773749583
"3063",8.65315445186021
"3064",9.9685319735188
"3065",11.7212876777984
"3066",15.1089937119023
"3067",8.97129169259864
"3068",-2.0581064509272
"3069",-13.3622781705528
"3070",-17.6227721140671
"3071",-15.6556403003391
"3072",-19.6954011142937
"3073",-7.83727213347553
"3074",-5.62431366648324
"3075",-1.20080657669105
"3076",1.15933522394462
"3077",4.00848798322007
"3078",8.0708674562376
"3079",21.564609855327
"3080",15.5777786343498
"3081",17.0932417144679
"3082",19.1769134223174
"3083",18.7967521710584
"3084",20.0440732976748
"3085",14.7900970090395
"3086",19.8039635894264
"3087",21.1753422450463
"3088",18.0445651801413
"3089",22.1957840311377
"3090",30.0203937210241
"3091",23.4193513965935
"3092",15.8498019489231
"3093",6.61341449485919
"3094",5.88884852719408
"3095",8.00811342408434
"3096",-0.130800085098901
"3097",-1.69424502236925
"3098",1.78423817795043
"3099",6.45029150804492
"3100",7.86017370296871
"3101",8.80524023524457
"3102",8.318911683473
"3103",11.2928289039633
"3104",12.6754532375009
"3105",11.9052104834579
"3106",7.0106739224464
"3107",7.57337210571175
"3108",12.2354913546849
"3109",17.0613099723439
"3110",19.891682225609
"3111",23.0873664645164
"3112",24.3902216647349
"3113",27.1246175733714
"3114",53.1390734875386
"3115",37.7261873729482
"3116",12.593300829674
"3117",-2.70398656951718
"3118",-1.41643522986122
"3119",-2.31307242957421
"3120",-11.3463404775342
"3121",-3.53405148568684
"3122",-0.882318716507716
"3123",2.48138420736691
"3124",8.73320851661065
"3125",11.2463122408923
"3126",11.3442787212418
"3127",10.7328261057023
"3128",19.1568213852339
"3129",17.575016746799
"3130",10.1141105842026
"3131",12.7341853534531
"3132",15.3020834902922
"3133",19.2512569697392
"3134",22.0544018814969
"3135",24.2706205391642
"3136",31.0675945897675
"3137",41.4166133341773
"3138",49.0682647493159
"3139",44.4902234191332
"3140",33.8909976767587
"3141",18.3972952364835
"3142",14.7504799106189
"3143",18.8767331636001
"3144",11.4342616465495
"3145",7.51536549527529
"3146",8.94699486319427
"3147",10.3481655069204
"3148",9.91208795833438
"3149",9.59428972507621
"3150",12.1799725790752
"3151",10.2304498368318
"3152",7.62592623947877
"3153",16.4924997934585
"3154",17.4523508040644
"3155",18.8917429919583
"3156",20.5960597850937
"3157",15.9419610975719
"3158",17.697100278059
"3159",17.2211368895915
"3160",19.1191490206125
"3161",22.6737225023756
"3162",26.7589935260168
"3163",24.8268826855987
"3164",11.4218290981847
"3165",7.39632362228406
"3166",-0.304966314018276
"3167",1.78207064048053
"3168",0.631481841597246
"3169",2.05260586112289
"3170",1.14775806973818
"3171",4.84400819149558
"3172",4.62785484749894
"3173",-0.617641539945847
"3174",-3.79491083536814
"3175",-12.8300166213864
"3176",-11.4457129606738
"3177",-8.78602983761352
"3178",-2.3938545580743
"3179",-1.54426776330718
"3180",0.257221322015395
"3181",-0.00629309690247482
"3182",0.968903984379503
"3183",3.04239477650821
"3184",4.87930566447499
"3185",9.18494385319975
"3186",14.5092000883997
"3187",16.8940220041417
"3188",12.5648861075619
"3189",6.0060404674053
"3190",2.68231373480119
"3191",4.67659380644666
"3192",0.0816387866608141
"3193",2.53218817584345
"3194",7.10083349228765
"3195",4.6535940913203
"3196",6.17534361611423
"3197",5.11022017986589
"3198",14.2993913161717
"3199",32.603470220714
"3200",25.388368776773
"3201",26.8419721896266
"3202",26.3175303267165
"3203",30.0376395346534
"3204",31.1481824648522
"3205",26.7115132823435
"3206",25.2612831872249
"3207",25.4426318431966
"3208",26.6990217669499
"3209",21.2080823656745
"3210",33.485674445313
"3211",38.8778791073006
"3212",25.3650438785157
"3213",17.23155778997
"3214",16.6494432441217
"3215",16.4142115628913
"3216",15.9270621724177
"3217",15.4183163737596
"3218",21.4230816827823
"3219",20.28878462296
"3220",15.5561276904037
"3221",20.651140034904
"3222",20.6705471846203
"3223",35.9614269376366
"3224",33.5136289645314
"3225",32.1681305882369
"3226",19.821635390746
"3227",22.2314124875955
"3228",18.7084721688906
"3229",20.1557477343133
"3230",20.3406351425638
"3231",20.7717491580995
"3232",22.336302265365
"3233",29.408241991207
"3234",71.9351388406492
"3235",50.7266347349391
"3236",22.9564296137349
"3237",14.0214543794242
"3238",9.33017914885919
"3239",14.6565423066148
"3240",5.29600423866028
"3241",1.4133719169863
"3242",6.28557395442108
"3243",8.6783518790006
"3244",12.4078618802367
"3245",9.506435135564
"3246",10.3582645276103
"3247",23.0614867223441
"3248",36.5141456418101
"3249",67.8891156610345
"3250",40.7623181926904
"3251",33.7817044611855
"3252",38.4285788334229
"3253",32.784166673143
"3254",28.2376082560475
"3255",22.7985730313487
"3256",19.2673982535819
"3257",22.7582298970654
"3258",89.5024628788798
"3259",90.5510506297057
"3260",38.3211278091053
"3261",16.974369140805
"3262",13.1994341855945
"3263",15.2583334324173
"3264",13.399063901679
"3265",21.5252667359779
"3266",16.1334025059066
"3267",14.1991093025125
"3268",18.3086339725793
"3269",21.7133397057759
"3270",27.6566480174903
"3271",33.520201786514
"3272",47.1924710450906
"3273",51.4418752260402
"3274",31.7069882233546
"3275",24.1393358376671
"3276",20.5310925894394
"3277",16.8865446891219
"3278",19.6865524744535
"3279",22.4218730070482
"3280",34.9643655343079
"3281",49.0784023222628
"3282",86.8024993842733
"3283",54.5492597124886
"3284",39.6860373966517
"3285",18.9584238223413
"3286",10.9656583237834
"3287",15.3087109006831
"3288",6.33512868711985
"3289",7.71710760352921
"3290",7.51853306185922
"3291",8.25193548210271
"3292",9.59348226236586
"3293",10.5563205081398
"3294",14.7040260929872
"3295",26.8923181939626
"3296",23.496061890142
"3297",21.7240074662213
"3298",21.942856348663
"3299",20.0326860490279
"3300",16.7003271896125
"3301",14.7792388166281
"3302",14.9321182087015
"3303",10.9480688788213
"3304",7.73477913792861
"3305",12.1035329810806
"3306",13.6549192466903
"3307",-2.25339051960803
"3308",-9.22289808644227
"3309",-9.76688873216477
"3310",-9.23399765973771
"3311",-7.12804121419345
"3312",-8.10080497246881
"3313",-9.11999421217861
"3314",-17.5086564903834
"3315",-19.877779569323
"3316",-19.1241652908958
"3317",-8.09227637424646
"3318",-12.6569097298083
"3319",0.0132517393581253
"3320",9.69842541572553
"3321",7.0847016863923
"3322",6.83426122551464
"3323",3.58336626595285
"3324",1.42738675591482
"3325",0.352991926981064
"3326",-3.66214953814393
"3327",-3.95838497798774
"3328",-2.11065022184037
"3329",1.82365804904948
"3330",13.3986674258988
"3331",13.6163155286786
"3332",4.09109349424542
"3333",-4.51454108078157
"3334",-2.58593673810955
"3335",1.33101774956027
"3336",-2.16964617701957
"3337",4.09141646785249
"3338",-3.08347384423844
"3339",-5.72725167415634
"3340",-9.84342283155314
"3341",-11.0389250535883
"3342",-12.1161905961565
"3343",-11.4512815920527
"3344",-9.39694635739385
"3345",-1.70722117945162
"3346",7.68500775248005
"3347",5.32465523742471
"3348",4.94619779069666
"3349",3.40273805700665
"3350",0.687995461231504
"3351",-0.868448540882673
"3352",0.318535136961899
"3353",3.53425262947079
"3354",9.82859301469078
"3355",16.3335050393652
"3356",10.1244680519985
"3357",1.27572824348667
"3358",-0.257888096221077
"3359",3.18650788148442
"3360",-1.69832411793306
"3361",-2.37764681842315
"3362",1.64113257321135
"3363",2.20403105235774
"3364",3.60591516548991
"3365",1.62092757225283
"3366",7.1402379659843
"3367",16.6744595707365
"3368",16.9795065332304
"3369",13.823263134433
"3370",12.7689783612539
"3371",12.3692492963548
"3372",12.0399593523799
"3373",8.87346219300726
"3374",10.7834100464666
"3375",9.62494164608594
"3376",13.3615171685989
"3377",23.3307683275919
"3378",24.9585543985431
"3379",22.3509588592778
"3380",14.4283360900582
"3381",5.23507006841027
"3382",2.49318325270713
"3383",1.5881847105525
"3384",-5.14873360074832
"3385",-7.69724511164662
"3386",-5.44224328973936
"3387",-5.08629928124306
"3388",-7.39869970948735
"3389",-2.83342292851196
"3390",4.20624947027222
"3391",15.0873972625202
"3392",17.189872115833
"3393",6.31464651901272
"3394",7.05842766148317
"3395",12.4584781631789
"3396",13.1457906141002
"3397",9.3933095093937
"3398",10.598433948836
"3399",12.5797801673458
"3400",12.6745698590729
"3401",18.3267444174905
"3402",20.0238738451309
"3403",20.6855984988769
"3404",14.1756097122873
"3405",2.45084408603405
"3406",-6.15022312838115
"3407",-1.81365499841679
"3408",-12.523992518047
"3409",-7.57642553048703
"3410",-5.49402740709041
"3411",-2.57105277070434
"3412",-2.071334069515
"3413",-1.13254690385701
"3414",-2.76050298162087
"3415",4.01293567642417
"3416",12.2758124739093
"3417",8.44100082385413
"3418",11.2444247859167
"3419",10.8540326364699
"3420",12.051120782054
"3421",7.70692023555095
"3422",10.3005728477908
"3423",7.95174928112592
"3424",7.53079216275439
"3425",9.04184442450235
"3426",26.0463004488791
"3427",19.1451136702272
"3428",11.0654148939187
"3429",5.26888136358028
"3430",-5.78582135961583
"3431",-6.01668604582457
"3432",-4.80572279474264
"3433",-4.7292824859494
"3434",-4.63090833421583
"3435",-6.15495496075235
"3436",-4.16515253834024
"3437",3.68984712579295
"3438",-1.33654188132603
"3439",7.56732320326271
"3440",13.8699052587491
"3441",4.34962617966472
"3442",-0.274937378022406
"3443",-4.05226240940892
"3444",-5.12017793999718
"3445",-6.25439577553085
"3446",-4.78405844267312
"3447",-5.10840646507464
"3448",-1.38557322493705
"3449",0.458806378277782
"3450",-0.316749442086776
"3451",-13.2996430199789
"3452",-14.9925378358202
"3453",-19.3698311360008
"3454",-18.9622776978158
"3455",-15.0089076949869
"3456",-18.4721690936703
"3457",-18.5498674034602
"3458",-19.0781196423904
"3459",-23.5043928499589
"3460",-20.6225155455148
"3461",-17.4193431869906
"3462",-14.2612980527239
"3463",-2.78266304189766
"3464",3.58142027350256
"3465",-2.06029186869849
"3466",-5.19109938910802
"3467",-4.70092101246442
"3468",-2.25291248553615
"3469",0.096376550048066
"3470",3.06963694534557
"3471",5.97597369357547
"3472",4.63307516001323
"3473",8.04222298733011
"3474",10.9240077356828
"3475",11.356097667152
"3476",4.47698079663828
"3477",-1.84662262575494
"3478",-4.82334081504931
"3479",1.45300605426912
"3480",-2.91937332862195
"3481",-3.92817784299009
"3482",-5.88646032723076
"3483",-5.80520127552874
"3484",-6.18117978699268
"3485",-5.55887465673638
"3486",-4.41308922949119
"3487",-5.30250850961081
"3488",-4.96692678264887
"3489",-1.96024847147034
"3490",-2.93029074826275
"3491",0.689206506392532
"3492",1.52361599163133
"3493",-2.85039538363494
"3494",-0.475170223632836
"3495",3.07895069825565
"3496",7.02704772201768
"3497",13.4717065700606
"3498",21.2770620364042
"3499",13.2250365856298
"3500",3.56007333815021
"3501",-5.11533908913845
"3502",-5.86653386837492
"3503",-3.21939969242724
"3504",-9.90989093592644
"3505",-21.088667679867
"3506",-25.1634137188379
"3507",-22.2270593768389
"3508",-23.2931050921975
"3509",-23.0884904162657
"3510",-20.2856474859413
"3511",-20.7006378423307
"3512",-17.8962107942875
"3513",-13.9164002997787
"3514",-14.694092473247
"3515",-15.1843703155285
"3516",-9.06275312465581
"3517",-9.51614021429804
"3518",-15.1608089878209
"3519",-16.2571802804874
"3520",-14.3101323919655
"3521",-5.03435145552439
"3522",3.7000490310856
"3523",12.4250241009983
"3524",7.056072393679
"3525",-11.222572392162
"3526",-20.5460880813878
"3527",-18.1215872865677
"3528",-27.3463197703917
"3529",-19.9855425383987
"3530",-21.6666620621236
"3531",-25.2236605152772
"3532",-26.7516643641951
"3533",-26.0465358695679
"3534",-22.5771104344063
"3535",-23.4127732991746
"3536",-23.0576084114739
"3537",-18.45373541678
"3538",-13.6379023795236
"3539",-5.73751742415905
"3540",-9.57671115726459
"3541",-16.2231208066095
"3542",-16.2630926416723
"3543",-13.7314858054613
"3544",-11.6748305636156
"3545",-3.58550201269466
"3546",-0.317640355578608
"3547",-15.9751648511272
"3548",-25.7477332761384
"3549",-43.5109534217675
"3550",-59.002796529363
"3551",-83.9977547497551
"3552",-153.584635881468
"3553",-196.42311072335
"3554",-306.24807532717
"3555",-272.752096284678
"3556",-197.994448366914
"3557",-154.989117055139
"3558",-111.809386436408
"3559",-93.1881770841027
"3560",-25.5356417804772
"3561",-39.7408049903968
"3562",-45.5569596449943
"3563",-39.1368418133077
"3564",-42.9694546338229
"3565",-40.8718569323124
"3566",-40.126648077535
"3567",-41.6052145630559
"3568",-39.5803420398048
"3569",-32.868083102474
"3570",-29.5008711986466
"3571",-24.9990608797352
"3572",-25.9289443459331
"3573",-29.3235974008813
"3574",-36.4345470248313
"3575",-31.7578603168129
"3576",-57.6480928348597
"3577",-45.1104256732397
"3578",-159.667932220466
"3579",-155.534865632024
"3580",-158.415043838716
"3581",-140.836152381432
"3582",-151.274019735976
"3583",-185.05050022501
"3584",-61.7775347398982
"3585",-35.3922692445747
"3586",-26.1287704749909
"3587",-14.6591086016715
"3588",-10.7320442818034
"3589",-21.216310158484
"3590",-21.9927455069674
"3591",-30.1216806107919
"3592",-26.652758143662
"3593",-19.3918396765552
"3594",-16.2775371640465
"3595",-6.20889077936912
"3596",-12.3687585080275
"3597",-27.4054691561923
"3598",-29.0703582285774
"3599",-27.281418850059
"3600",-34.8006663079341
"3601",-28.7344468713512
"3602",-34.6063028322717
"3603",-39.890587086067
"3604",-40.821023352764
"3605",-38.9162665680779
"3606",-34.9029056989558
"3607",-27.5292961682771
"3608",-23.4969727634319
"3609",-36.0575156092098
"3610",-36.2123468079582
"3611",-34.1399448094093
"3612",-28.3781456903107
"3613",-24.6426566883422
"3614",-26.4126129546574
"3615",-19.2772585023336
"3616",-12.9547336362074
"3617",0.8893350401484
"3618",9.95346188806031
"3619",10.3902522312819
"3620",-7.5029329964866
"3621",-16.5805065182041
"3622",-23.463232670159
"3623",-17.16014011859
"3624",-24.2836803355431
"3625",-18.6616595927113
"3626",-20.5401911983677
"3627",-20.1467469848275
"3628",-17.8951673253386
"3629",-12.5623004809407
"3630",-6.6245652795011
"3631",-2.97624490012153
"3632",-9.06247781781319
"3633",-11.0745092510403
"3634",-14.5756404658789
"3635",-16.575789392113
"3636",-26.3281106148056
"3637",-24.7291546036521
"3638",-17.256230743074
"3639",-15.4702341849295
"3640",-14.4934774558341
"3641",-11.7346784530907
"3642",-6.51324596849639
"3643",-10.2915122489934
"3644",-21.3009894820215
"3645",-26.5549568579973
"3646",-28.3320452594659
"3647",-22.966072497911
"3648",-24.2288240196294
"3649",-23.2780039397505
"3650",-26.3866631292824
"3651",-24.2457858378151
"3652",-28.8421648128294
"3653",-29.8102697633881
"3654",-27.8048973762216
"3655",-24.5447339195607
"3656",-19.1795730087458
"3657",-12.473316711712
"3658",-15.6137850285728
"3659",-22.074713207281
"3660",-25.9407166588771
"3661",-28.6751357405831
"3662",-29.3103153285576
"3663",-31.106596827182
"3664",-23.648905069937
"3665",-18.9946507578738
"3666",-10.0696992564444
"3667",-14.5721266197286
"3668",-27.6174843230529
"3669",-27.9232877429617
"3670",-29.1948699240951
"3671",-26.3881214160812
"3672",-28.7590026084592
"3673",-23.2581692812313
"3674",-25.3133062773354
"3675",-25.1573417788143
"3676",-27.4637669552308
"3677",-25.519527889764
"3678",-23.8470618438703
"3679",-24.1024294872062
"3680",-24.0883803761246
"3681",-13.0989508054938
"3682",-8.48702465533193
"3683",-10.5276890204836
"3684",-11.4964733808617
"3685",-18.7402708836903
"3686",-21.6053580155368
"3687",-26.4421543938182
"3688",-19.9455323162998
"3689",-9.24018272422997
"3690",4.6737822417447
"3691",6.16831440180185
"3692",6.37890235390604
"3693",-2.73021286913969
"3694",-16.404209368138
"3695",-12.8101963153137
"3696",-21.0454126322394
"3697",-28.7551232653295
"3698",-33.3667316893967
"3699",-35.4842250561817
"3700",-57.7027484402917
"3701",-31.7681503034784
"3702",-33.2192601450554
"3703",-33.3154612338427
"3704",-36.9308274835496
"3705",-42.1174822607435
"3706",-41.0721761171669
"3707",-39.472313968437
"3708",-35.8820263521968
"3709",-31.9289502047773
"3710",-31.349419231074
"3711",-32.4283008188028
"3712",-27.5621467679142
"3713",-25.8733101962703
"3714",-12.6059387032857
"3715",-17.7239345691311
"3716",-22.5668986767181
"3717",-29.9404749787398
"3718",-36.9426582693463
"3719",-31.4879364385165
"3720",-33.5251233486051
"3721",-30.5338937618189
"3722",-33.2591347050967
"3723",-33.673425365438
"3724",-34.2460733215513
"3725",-31.571044291658
"3726",-26.3216110991423
"3727",-34.0306964375265
"3728",-35.4484479267437
"3729",-43.3338908867598
"3730",-41.5503230061791
"3731",-40.3504759176322
"3732",-38.6333414328421
"3733",-30.465985888854
"3734",-32.5210135302842
"3735",-35.5798100921026
"3736",-33.4051632774201
"3737",-20.7731264263303
"3738",-10.2061288675994
"3739",-11.2245300120809
"3740",-12.4946318422261
"3741",-16.3195025034092
"3742",-19.6406750187805
"3743",-19.8042087372224
"3744",-21.8946367810885
"3745",-14.4171587546859
"3746",-19.4848438025612
"3747",-18.6019555681256
"3748",-21.5023545829733
"3749",-18.8936988602211
"3750",-14.8717901619119
"3751",3.67150823210344
"3752",2.6742451246011
"3753",-10.7607068602253
"3754",-15.0174274312764
"3755",-15.7979642034073
"3756",-13.2310114177792
"3757",-14.0853437514513
"3758",-13.0318220063558
"3759",-13.2007753391081
"3760",-11.8618637882956
"3761",-6.67094312455444
"3762",5.11338242208221
"3763",4.23206542273663
"3764",-7.05776437929774
"3765",-16.8444287115514
"3766",-20.259263186165
"3767",-14.1102591643201
"3768",-14.8394229060232
"3769",-24.4431083994486
"3770",-28.1348581544273
"3771",-30.4190284719386
"3772",-30.0193567550611
"3773",-25.8644901671605
"3774",-26.0810094126938
"3775",-23.5772737799773
